
Frequency	dB	Unweighted
19.5	60.6
19.8	60.2
20.1	60.0
20.3	60.3
20.6	60.8
20.9	60.9
21.2	60.5
21.6	60.4
21.9	61.3
22.2	60.3
22.5	61.5
22.8	61.6
23.2	61.6
23.5	61.3
23.8	61.3
24.2	62.1
24.5	62.1
24.9	61.9
25.3	61.2
25.6	61.2
26	62.5
26.4	62.6
26.8	62.0
27.2	62.6
27.5	62.0
28	62.6
28.4	62.6
28.8	62.3
29.2	62.8
29.6	63.4
30	62.3
30.5	63.2
30.9	62.4
31.4	63.0
31.8	63.6
32.3	63.6
32.8	63.1
33.2	64.0
33.7	63.6
34.2	62.9
34.7	63.5
35.2	64.1
35.7	63.3
36.2	62.9
36.8	64.2
37.3	64.1
37.9	64.2
38.4	63.3
39	64.4
39.5	64.0
40.1	64.0
40.7	64.6
41.3	63.9
41.9	63.7
42.5	65.1
43.1	65.1
43.7	64.7
44.4	64.0
45	64.4
45.7	65.3
46.3	65.5
47	64.8
47.7	64.6
48.4	65.2
49.1	64.3
49.8	64.7
50.5	64.6
51.3	65.2
52	65.1
52.8	64.9
53.5	65.2
54.3	65.3
55.1	65.5
55.9	65.9
56.7	64.7
57.5	64.8
58.4	64.9
59.2	65.6
60.1	65.4
61	65.2
61.8	65.7
62.7	65.6
63.7	65.8
64.6	65.2
65.5	66.1
66.5	65.6
67.4	66.4
68.4	65.9
69.4	65.6
70.4	66.7
71.5	65.7
72.5	65.6
73.5	66.5
74.6	66.6
75.7	65.6
76.8	67.0
77.9	66.9
79.1	66.1
80.2	65.9
81.4	66.5
82.6	66.2
83.8	67.1
85	65.8
86.2	66.7
87.5	65.8
88.7	66.2
90	66.0
91.3	66.4
92.7	65.8
94	66.8
95.4	67.1
96.8	66.9
98.2	67.3
99.6	66.5
101	66.2
103	65.9
104	66.5
106	67.0
107	66.1
109	65.9
110	66.1
112	66.6
113	66.1
115	67.0
117	67.3
118	67.0
120	66.4
122	66.6
124	66.1
125	66.3
127	65.8
129	66.9
131	65.8
133	66.9
135	66.0
137	66.9
139	66.0
141	66.0
143	66.0
145	66.6
147	66.4
149	66.6
151	67.0
154	66.6
156	66.8
158	66.2
160	66.8
163	66.4
165	66.7
168	65.5
170	66.6
172	66.3
175	66.6
177	66.5
180	65.4
183	65.8
185	66.5
188	66.3
191	65.4
194	65.4
196	66.2
199	65.7
202	66.2
205	65.6
208	65.5
211	65.3
214	64.9
217	65.9
220	65.1
224	64.6
227	65.7
230	65.6
234	64.8
237	65.6
240	65.5
244	64.6
247	65.4
251	65.4
255	65.1
258	64.7
262	64.4
266	64.8
270	64.9
274	64.2
278	64.4
282	64.0
286	64.8
290	64.6
294	64.0
298	64.3
303	64.0
307	63.2
312	63.1
316	63.1
321	62.8
325	63.3
330	63.9
335	62.8
340	63.3
345	62.6
350	63.5
355	62.7
360	62.9
365	61.7
371	63.0
376	62.4
382	62.7
387	62.6
393	62.1
398	62.2
404	61.5
410	61.7
416	61.4
422	60.7
428	60.5
434	61.2
441	60.4
447	60.9
454	60.2
460	60.1
467	60.6
474	60.0
481	60.3
488	59.9
495	60.4
502	60.0
509	59.9
517	58.7
524	59.9
532	59.2
540	59.5
547	58.4
555	58.5
563	58.9
572	58.0
580	58.0
588	58.4
597	58.5
606	57.5
614	57.5
623	57.4
632	57.1
642	56.9
651	57.0
660	56.7
670	56.9
680	56.6
690	56.4
700	57.1
710	57.3
720	56.2
731	56.3
741	56.8
752	55.7
763	56.6
774	56.0
785	56.3
797	55.7
808	55.0
820	56.1
832	55.0
844	55.7
856	55.8
869	55.6
882	55.6
894	55.3
907	55.2
921	55.1
934	55.1
948	54.9
961	54.5
975	54.0
990	54.9
1004	54.2
1019	54.3
1033	54.3
1048	55.1
1064	54.0
1079	54.7
1095	54.2
1111	54.2
1127	54.1
1143	54.4
1160	54.2
1177	54.7
1194	54.7
1211	53.7
1229	55.2
1247	54.1
1265	54.1
1283	54.5
1302	55.3
1321	54.9
1340	55.5
1360	55.2
1379	54.6
1399	55.3
1420	55.4
1440	55.5
1461	56.1
1483	56.3
1504	56.4
1526	56.2
1548	56.5
1571	56.7
1594	55.9
1617	57.0
1640	56.9
1664	58.0
1688	57.3
1713	58.5
1738	58.4
1763	59.2
1789	59.3
1815	59.5
1841	59.6
1868	59.3
1895	60.5
1923	60.5
1951	61.0
1979	62.1
2008	61.7
2037	62.6
2067	62.5
2097	63.8
2127	64.2
2158	64.1
2190	64.3
2221	64.8
2254	66.5
2287	66.5
2320	67.1
2354	67.0
2388	68.3
2423	68.7
2458	69.3
2494	69.4
2530	69.6
2567	70.8
2604	70.4
2642	72.1
2680	72.2
2719	73.2
2759	72.1
2799	72.7
2840	74.1
2881	73.3
2923	74.0
2965	73.8
3008	74.0
3052	74.3
3097	75.3
3142	74.7
3187	74.6
3234	75.7
3281	75.5
3328	75.7
3377	74.4
3426	74.7
3476	75.3
3526	74.2
3578	74.1
3630	73.0
3682	72.8
3736	73.5
3790	71.7
3846	71.4
3901	71.2
3958	70.7
4016	69.8
4074	69.7
4133	69.3
4194	69.0
4255	67.6
4316	67.6
4379	66.9
4443	67.6
4508	66.8
4573	67.6
4640	67.0
4707	67.3
4776	67.4
4845	67.3
4916	66.1
4987	66.1
5060	66.0
5133	64.0
5208	63.7
5284	61.7
5360	60.7
5438	60.6
5518	58.8
5598	58.4
5679	58.5
5762	57.5
5846	58.0
5931	57.6
6017	57.4
6104	57.4
6193	57.9
6283	58.2
6375	58.9
6467	58.1
